any,tipus_de_territori,territori,renda,preu_lloguer,poblacio_total,Espanya,No consta,Resta de la Unió Europea,Resta del món,Educació primària o inferior,Educació superior,Primera etapa d’educació secundària i similar,Segona etapa d’educació secundària i similar,atur,num_contractes,superficie_mitja,hut,territori_id,pct_ue,pct_mon,indicador_socio,indicador_housing,indicador_demo,indicador_turisme,indicador_global_pca,indicador_gentrificacio,cluster,cluster_label,pc1,pc2,creixement,categoria_gentrificacio
2000,Barri,el raval,,,35333,29760.0,9.0,408.0,5156.0,,,,,,,,,22,-0.7774871232735026,0.3552390794877086,0.0033723453127869,3.6921966638804284e-16,-0.2111240218928969,1.0092936587501425e-17,-0.1702897397999213,-0.0412131007847431,0,Intermedi,-0.147440005377796,0.1513390938181222,0.7583392989243755,Gentrificació moderada
2001,Barri,el raval,,,37584,28989.0,10.0,509.0,8076.0,0.0,0.0,0.0,0.0,,,,,22,-0.7213439345088039,1.2619158691788142,0.0033723453127869,3.6921966638804284e-16,0.2702859673350051,1.0092936587501425e-17,0.218008953393269,0.0550688970608372,0,Intermedi,0.1887561828356621,-0.1937478880967193,0.7583392989243755,Gentrificació moderada
2002,Barri,el raval,,,41898,28617.0,65.0,854.0,12362.0,,,,,,,,,22,-0.5289268522543958,2.316106727971584,0.0033723453127869,3.6921966638804284e-16,0.8935899378585941,1.0092936587501425e-17,0.7207573853578976,0.179729691165555,0,Intermedi,0.6240450710542678,-0.6405481016703849,0.7583392989243755,Gentrificació moderada
2003,Barri,el raval,,,45627,27648.0,62.0,1136.0,16781.0,,,,,,,,,22,-0.4019200018201678,3.272539834253201,0.0033723453127869,3.6921966638804284e-16,1.4353099162165166,1.0092936587501425e-17,1.1577012884339184,0.2880736868371395,1,Gentrificació residencial,1.002359181434707,-1.028866824915677,0.7583392989243755,Gentrificació moderada
2004,Barri,el raval,,,46257,26744.0,21.0,1496.0,17996.0,,,,,,,,,22,-0.1925204464999609,3.552055991513913,0.0033723453127869,3.6921966638804284e-16,1.679767772506976,1.0092936587501425e-17,1.35487764177597,0.3369652580952313,1,Gentrificació residencial,1.173078113951038,-1.2041004630209935,0.7583392989243755,Gentrificació moderada
2005,Barri,el raval,,,47329,26079.0,23.0,1849.0,19378.0,,,,,,,,,22,-0.0033084713374733,3.820143169678526,0.0033723453127869,3.6921966638804284e-16,1.9084173491705263,1.0092936587501425e-17,1.5393032536333964,0.3826951734279415,1,Gentrificació residencial,1.3327572187286405,-1.3680023223352948,0.7583392989243755,Gentrificació moderada
2006,Barri,el raval,,,47699,25425.0,22.0,2237.0,20015.0,,,,,,,,,22,0.2170002846429701,3.9539843934594847,0.0033723453127869,3.6921966638804284e-16,2.0854923390512274,1.0092936587501425e-17,1.682129511306507,0.4181101714040817,1,Gentrificació residencial,1.4564188334809791,-1.4949341999403607,0.7583392989243755,Gentrificació moderada
2007,Barri,el raval,,,46061,25156.0,14.0,3172.0,17719.0,,,,,,,,,22,0.834970378990745,3.494747709184685,0.0033723453127869,3.6921966638804284e-16,2.164859044087715,1.0092936587501425e-17,1.746145606814089,0.4339835124113792,1,Gentrificació residencial,1.5118451526297023,-1.5518262821954327,0.7583392989243755,Gentrificació moderada
2008,Barri,el raval,,,47488,25023.0,15.0,3681.0,18769.0,,,,,,,,,22,1.078285842157544,3.633487566177129,0.0033723453127869,3.6921966638804284e-16,2.3558867041673364,1.0092936587501425e-17,1.9002258968629828,0.4721890444273035,1,Gentrificació residencial,1.6452507167001675,-1.6887597903365013,0.7583392989243755,Gentrificació moderada
2009,Barri,el raval,,,47963,24944.0,7.0,4065.0,18947.0,,,,,,,,,22,1.2819183335260094,3.6308180120029054,0.0033723453127869,3.6921966638804284e-16,2.4563681727644573,1.0092936587501425e-17,1.981272871000289,0.4922853381467276,1,Gentrificació residencial,1.715422685467625,-1.7607874746647056,0.7583392989243755,Gentrificació moderada
2010,Barri,el raval,,,47356,24994.0,9.0,4070.0,18283.0,,,,,,,,,22,1.3154494536330967,3.513027214946376,0.0033723453127869,3.6921966638804284e-16,2.4142383342897364,1.0092936587501425e-17,1.947291521235588,0.4838593704517835,1,Gentrificació residencial,1.6860010045258431,-1.7305877298876633,0.7583392989243755,Gentrificació moderada
2011,Barri,el raval,,,47725,24838.0,11.0,3700.0,19176.0,0.0,0.0,0.0,0.0,5034.0,,,,22,1.0786566730784546,3.7198162905160297,0.0033723453127869,3.6921966638804284e-16,2.3992364817972422,1.0092936587501425e-17,1.9351912328147869,0.4808589999532846,1,Gentrificació residencial,1.675524351076657,-1.7198340186735082,0.7583392989243755,Gentrificació moderada
2012,Barri,el raval,,,48991,24818.0,13.0,3966.0,20194.0,,,,,5053.0,,,,22,1.1750403206103477,3.856518049006432,0.0033723453127869,3.6921966638804284e-16,2.5157791848083897,1.0092936587501425e-17,2.029192978297902,0.5041675405555142,1,Gentrificació residencial,1.7569128004091707,-1.803374806247975,0.7583392989243755,Gentrificació moderada
2013,Barri,el raval,,,48771,24350.0,14.0,4233.0,20174.0,,,,,4802.0,,,,22,1.339322748725302,3.875575190996259,0.0033723453127869,3.6921966638804284e-16,2.6074489698607803,1.0092936587501425e-17,2.1031325693691896,0.5225014975659923,1,Gentrificació residencial,1.820931065502484,-1.869086050643313,0.7583392989243755,Gentrificació moderada
2014,Barri,el raval,,-0.7815895202772029,47490,24084.0,11.0,4285.0,19110.0,,,,,4588.0,-0.6342072793630555,-0.7771246923560434,-0.1894009011298016,22,1.435987642858174,3.727686307938488,-0.7056659858595495,-0.7815895202772029,2.581836975398331,-0.1894009011298016,1.5407530857805607,0.0323105630126801,2,Baixa gentrificació,-0.1271067216182943,-2.9193098797263133,0.7583392989243755,Gentrificació moderada
2015,Barri,el raval,-1.2868364554635694,-0.5806922090053578,47150,24498.0,12.0,4347.0,18293.0,,,,,4368.0,-0.6742721046074331,-0.7532770366420041,-0.1894009011298016,22,1.4912835482873628,3.537995884594569,-0.9047951989043356,-0.5806922090053578,2.514639716440966,-0.1894009011298016,1.5569261695003984,0.0194015406893249,2,Baixa gentrificació,-0.171253017405425,-3.1027994834672974,0.7583392989243755,Gentrificació moderada
2016,Barri,el raval,-1.3232622653280766,-0.1788975864616676,47196,24275.0,10.0,4445.0,18466.0,,,,,3977.0,-0.5735029986897561,-0.8804645337835458,-0.192478150348487,22,1.5471698960916278,3.581223000805392,-0.9257432659337927,-0.1788975864616676,2.5641964484485094,-0.192478150348487,1.7906699682652332,0.1429514039013664,1,Gentrificació residencial,0.3139400180890535,-3.06911354651654,0.7583392989243755,Gentrificació moderada
2017,Barri,el raval,-1.2480679399083767,0.3568285769299192,47901,24108.0,10.0,4731.0,19052.0,,,,,3559.0,-0.464235293477817,-0.9043121894975846,-0.192478150348487,22,1.6761400873636287,3.6663647254568463,-0.8722051409612596,0.3568285769299192,2.671252406410237,-0.192478150348487,2.148237458212754,0.341141882002948,1,Gentrificació residencial,1.0895779261154177,-2.9415319587568107,0.7583392989243755,Gentrificació moderada
2018,Barri,el raval,-1.2444519314864075,0.3903114621418934,47514,23732.0,8.0,4884.0,18890.0,,,,,3483.0,-0.4986343858593534,-0.5863434466437306,-0.1904266508693634,22,1.7893580379295595,3.664129796324024,-0.7764765879964971,0.3903114621418934,2.726743917126792,-0.1904266508693634,2.2237572389593616,0.3914139154951046,1,Gentrificació residencial,1.2834535529175208,-2.8398833618479795,0.7583392989243755,Gentrificació moderada
2019,Barri,el raval,-1.2772491177025769,0.4907601177778159,48210,23170.0,8.0,5502.0,19530.0,,,,,3315.0,-0.4941827386099781,-0.4989020423589212,-0.1781176539946216,22,2.1082306413819745,3.763217807518639,-0.7567779662238254,0.4907601177778159,2.935724224450307,-0.1781176539946216,2.4481815149024304,0.4717159595573341,1,Gentrificació residencial,1.5826130032943984,-2.945381420352468,0.7583392989243755,Gentrificació moderada
